post_id	date	num_likes	num_angry	num_shares
96033897836_10152343297392837	2013-03-12T22:58:55+0000	457	0	72
96033897836_10152342993947837	2013-03-12T20:41:30+0000	508	0	108
96033897836_564905456868012	2013-03-11T19:04:11+0000	246	0	53
96033897836_10152340623342837	2013-03-11T18:32:12+0000	631	1	13
96033897836_441016795980971	2013-03-10T22:08:31+0000	637	0	209
96033897836_428674030559898	2013-03-09T23:25:42+0000	327	0	59
96033897836_337948739650410	2013-03-09T21:06:16+0000	643	0	117
96033897836_10152335843452837	2013-03-09T16:15:12+0000	685	0	59
96033897836_10152334473342837	2013-03-08T23:20:01+0000	1368	0	49
96033897836_434140503332849	2013-03-08T22:51:30+0000	287	0	122
96033897836_10152334292362837	2013-03-08T21:23:46+0000	1262	0	584
96033897836_10152332186062837	2013-03-07T21:54:56+0000	520	0	104
96033897836_10152331404522837	2013-03-07T14:14:28+0000	378	0	89
96033897836_10152329895147837	2013-03-06T22:22:35+0000	1397	0	469
96033897836_10152329304802837	2013-03-06T16:42:33+0000	460	0	120
96033897836_10152326870912837	2013-03-05T21:11:49+0000	655	0	161
96033897836_10152324865477837	2013-03-04T20:52:57+0000	839	0	311
96033897836_134219770086137	2013-03-03T16:36:27+0000	342	0	68
96033897836_127469834100056	2013-03-01T19:32:15+0000	355	0	71
96033897836_10152311636077837	2013-02-28T19:00:30+0000	483	0	207
96033897836_10152310080732837	2013-02-27T22:48:29+0000	785	0	261
96033897836_10152307776782837	2013-02-26T21:13:29+0000	525	0	106
96033897836_147688098726742	2013-02-26T14:58:28+0000	318	0	88
96033897836_111233382395503	2013-02-24T23:46:42+0000	338	0	50
96033897836_10152300497317837	2013-02-23T21:29:12+0000	637	0	194
96033897836_10152298178387837	2013-02-22T19:22:58+0000	1130	0	631
96033897836_10152294824392837	2013-02-21T00:40:01+0000	772	0	163
96033897836_10152292361742837	2013-02-19T21:20:55+0000	601	0	282
96033897836_10152290466992837	2013-02-18T21:40:01+0000	733	0	152
96033897836_131578137016775	2013-02-17T22:14:34+0000	325	0	91
96033897836_569208653089134	2013-02-17T00:29:55+0000	351	0	81
96033897836_209446935867967	2013-02-16T22:21:24+0000	332	0	52
96033897836_10152284402012837	2013-02-15T22:37:43+0000	547	0	127
96033897836_159747067508451	2013-02-13T22:46:57+0000	226	0	74
96033897836_10152270373097837	2013-02-09T19:46:53+0000	796	0	231
96033897836_10152268415227837	2013-02-08T22:10:41+0000	78	1	2
96033897836_10152268413112837	2013-02-08T22:09:33+0000	296	0	26
96033897836_10152268336767837	2013-02-08T21:28:50+0000	393	0	87
96033897836_10152266246752837	2013-02-07T22:29:15+0000	592	0	73
96033897836_10152265522197837	2013-02-07T16:20:36+0000	526	0	151
96033897836_10152263747237837	2013-02-06T21:07:49+0000	570	0	125
96033897836_343150485801084	2013-02-06T18:59:03+0000	313	0	69
96033897836_605113969514798	2013-02-05T23:27:35+0000	156	0	38
96033897836_10152261797577837	2013-02-05T22:59:13+0000	477	0	180
96033897836_288416871284631	2013-02-04T21:55:39+0000	345	0	66
96033897836_10152257285102837	2013-02-03T22:31:09+0000	944	0	167
96033897836_442896255783913	2013-02-03T00:19:26+0000	515	0	148
96033897836_10152235546422837	2013-02-01T15:17:07+0000	371	0	137
96033897836_211210282351273	2013-01-31T17:30:53+0000	410	0	114
96033897836_106559356191417	2013-01-31T15:22:14+0000	223	0	58
96033897836_476471309075669	2013-01-30T18:53:47+0000	391	0	115
96033897836_10152226080947837	2013-01-29T22:20:41+0000	805	0	285
96033897836_100351276814069	2013-01-29T14:17:36+0000	302	0	96
96033897836_359131250860655	2013-01-29T13:28:25+0000	412	0	194
96033897836_10152214875527837	2013-01-27T18:23:09+0000	2582	0	297
96033897836_141652545993946	2013-01-26T20:53:25+0000	509	0	99
96033897836_485158851531027	2013-01-25T21:57:21+0000	330	0	105
96033897836_316518525136029	2013-01-25T17:41:01+0000	1080	0	461
96033897836_10152208740147837	2013-01-24T22:31:05+0000	439	0	112
96033897836_130641157103974	2013-01-23T22:30:48+0000	233	0	56
96033897836_10152206260512837	2013-01-23T19:26:53+0000	565	0	140
96033897836_10152201215507837	2013-01-21T19:29:11+0000	325	0	102
96033897836_472726729457489	2013-01-21T18:06:21+0000	308	0	180
96033897836_10152200806002837	2013-01-21T15:34:32+0000	291	0	67
96033897836_577216295626107	2013-01-21T11:09:03+0000	291	0	66
96033897836_10152195220067837	2013-01-18T21:25:43+0000	275	0	71
96033897836_10152193510117837	2013-01-17T23:30:01+0000	435	0	112
96033897836_10152193404292837	2013-01-17T22:17:06+0000	414	0	89
96033897836_10152193278592837	2013-01-17T20:43:25+0000	507	0	109
96033897836_234597016674870	2013-01-16T20:09:34+0000	355	0	107
96033897836_10152191222642837	2013-01-16T18:23:33+0000	352	0	95
96033897836_10152189808702837	2013-01-15T22:30:17+0000	382	0	82
96033897836_10152189246462837	2013-01-15T16:14:32+0000	421	0	81
96033897836_10152188008987837	2013-01-14T22:43:42+0000	542	0	209
96033897836_10152187651327837	2013-01-14T19:28:06+0000	403	0	63
96033897836_497926266926645	2013-01-11T22:12:06+0000	391	0	145
96033897836_10152181761907837	2013-01-11T21:12:59+0000	643	1	28
96033897836_10152181523652837	2013-01-11T18:36:16+0000	316	0	66
96033897836_10152180140272837	2013-01-10T22:37:18+0000	383	0	87
96033897836_132721873559054	2013-01-10T18:22:04+0000	196	0	58
96033897836_10152178202947837	2013-01-09T20:46:33+0000	519	0	90
96033897836_10152177994792837	2013-01-09T18:35:27+0000	223	1	20
96033897836_10152176277337837	2013-01-08T18:49:41+0000	527	0	121
96033897836_473794976000206	2013-01-07T21:44:42+0000	430	0	75
96033897836_10152174500617837	2013-01-07T20:11:08+0000	498	0	137
96033897836_10152168597952837	2013-01-04T19:03:04+0000	365	0	105
96033897836_10152166913287837	2013-01-03T23:10:38+0000	706	0	267
96033897836_492692350781824	2013-01-03T17:46:23+0000	202	0	51
96033897836_10152164657037837	2013-01-02T22:24:26+0000	460	0	166
96033897836_128905117273473	2013-01-02T20:21:22+0000	132	0	57
96033897836_318724988234019	2012-12-29T21:21:41+0000	240	0	32
96033897836_10152156286767837	2012-12-29T20:15:04+0000	399	0	60
96033897836_10152156212127837	2012-12-29T19:27:19+0000	405	0	87
96033897836_507224635966262	2012-12-28T22:34:22+0000	148	0	20
96033897836_120429374791513	2012-12-28T22:10:22+0000	215	0	78
96033897836_10152154378247837	2012-12-28T20:11:53+0000	264	0	38
96033897836_10152154158862837	2012-12-28T18:21:56+0000	250	1	13
96033897836_10152154059142837	2012-12-28T17:14:55+0000	521	0	107
96033897836_400494483363993	2012-12-27T22:04:24+0000	115	0	28
96033897836_120168084816491	2012-12-27T21:13:08+0000	163	0	22
96033897836_10152152276932837	2012-12-27T18:56:41+0000	139	1	13
96033897836_10152152262787837	2012-12-27T18:48:15+0000	383	0	49
96033897836_10152150753472837	2012-12-26T22:39:22+0000	521	0	83
96033897836_510715662295602	2012-12-26T17:52:39+0000	299	0	84
96033897836_10152141893242837	2012-12-22T18:47:42+0000	96	1	16
96033897836_10152141892572837	2012-12-22T18:47:08+0000	240	0	26
96033897836_10152141748302837	2012-12-22T17:38:16+0000	441	0	69
96033897836_10152140241372837	2012-12-21T22:42:52+0000	296	0	39
96033897836_10152140157302837	2012-12-21T21:52:02+0000	125	1	21
96033897836_10152140042992837	2012-12-21T20:41:31+0000	344	0	83
96033897836_466573726722228	2012-12-21T18:24:51+0000	139	0	38
96033897836_10152139362527837	2012-12-21T12:23:15+0000	334	0	136
96033897836_10152138408607837	2012-12-20T22:19:30+0000	230	0	44
96033897836_10152138217687837	2012-12-20T19:56:21+0000	507	0	80
96033897836_10152138112907837	2012-12-20T18:57:37+0000	186	0	54
96033897836_10152136515582837	2012-12-19T20:52:15+0000	239	1	40
96033897836_10152136281312837	2012-12-19T17:56:30+0000	570	0	134
96033897836_10152136067487837	2012-12-19T15:25:37+0000	192	0	21
96033897836_537073662972472	2012-12-19T10:19:06+0000	132	0	18
96033897836_460583707311624	2012-12-18T22:07:33+0000	111	0	29
96033897836_10152134770557837	2012-12-18T21:41:06+0000	209	0	41
96033897836_10152134653977837	2012-12-18T20:23:20+0000	277	0	69
96033897836_10152134256057837	2012-12-18T15:56:35+0000	241	0	51
96033897836_10152134017092837	2012-12-18T12:56:07+0000	530	0	129
96033897836_10152133867597837	2012-12-18T10:09:00+0000	238	0	30
96033897836_10152132479527837	2012-12-17T16:26:58+0000	345	0	107
96033897836_10152132407467837	2012-12-17T15:36:57+0000	132	1	8
96033897836_10152132249892837	2012-12-17T13:30:27+0000	281	0	76
96033897836_10152130886117837	2012-12-16T19:25:04+0000	359	0	134
96033897836_10152129468222837	2012-12-15T22:32:50+0000	525	0	96
96033897836_10152127712827837	2012-12-14T22:14:57+0000	276	0	54
96033897836_10152127473722837	2012-12-14T19:36:09+0000	271	0	97
96033897836_10152126780132837	2012-12-14T10:53:34+0000	367	0	92
96033897836_10152125895422837	2012-12-13T22:29:53+0000	171	0	64
96033897836_10152125643542837	2012-12-13T19:32:25+0000	483	0	101
96033897836_10152125514902837	2012-12-13T17:52:19+0000	631	1	13
96033897836_10152123590177837	2012-12-12T15:53:20+0000	376	0	98
96033897836_10152122409077837	2012-12-11T22:49:20+0000	264	0	60
96033897836_10152122229352837	2012-12-11T20:38:51+0000	234	0	27
96033897836_10152122142042837	2012-12-11T19:44:56+0000	388	0	102
96033897836_10152121836302837	2012-12-11T16:27:57+0000	246	0	65
96033897836_307346042709437	2012-12-10T20:19:19+0000	218	0	67
96033897836_10152119930897837	2012-12-10T16:02:16+0000	325	0	80
96033897836_10152118547282837	2012-12-09T21:17:31+0000	546	0	119
96033897836_10152116809712837	2012-12-08T21:45:52+0000	406	0	57
96033897836_10152116747947837	2012-12-08T21:05:34+0000	423	0	82
96033897836_10152116573032837	2012-12-08T19:00:15+0000	242	0	28
96033897836_10152116548967837	2012-12-08T18:47:41+0000	206	0	25
96033897836_10152115192642837	2012-12-07T21:46:11+0000	362	0	52
96033897836_10152114671902837	2012-12-07T15:31:28+0000	354	0	74
96033897836_10152113174252837	2012-12-06T17:24:30+0000	406	0	89
96033897836_10152113042762837	2012-12-06T15:45:46+0000	268	0	51
96033897836_458401787551393	2012-12-05T21:25:38+0000	171	0	23
96033897836_10152111224662837	2012-12-05T15:33:41+0000	420	0	82
96033897836_184267908378338	2012-12-05T14:51:29+0000	158	0	142
96033897836_10152110098782837	2012-12-04T21:18:44+0000	313	0	44
96033897836_10152110091782837	2012-12-04T21:13:22+0000	129	1	23
96033897836_10152110032182837	2012-12-04T20:29:48+0000	501	0	136
96033897836_10152109903142837	2012-12-04T18:54:11+0000	199	0	46
96033897836_10152109863552837	2012-12-04T18:25:26+0000	306	0	75
96033897836_472553842782895	2012-12-03T23:51:01+0000	382	0	92
96033897836_10152108338587837	2012-12-03T20:41:36+0000	445	0	98
96033897836_10152106390272837	2012-12-02T20:48:08+0000	551	0	128
96033897836_10152104286597837	2012-12-01T16:58:41+0000	474	0	94
96033897836_10152103250217837	2012-11-30T23:53:10+0000	677	0	138
96033897836_10152102515402837	2012-11-30T15:17:17+0000	394	0	82
96033897836_10152102502087837	2012-11-30T15:05:07+0000	191	1	24
96033897836_10152101126487837	2012-11-29T20:51:01+0000	511	0	150
96033897836_10152100923237837	2012-11-29T18:23:02+0000	2143	0	2358
96033897836_446719348720434	2012-11-28T23:57:21+0000	275	0	111
96033897836_10152099313537837	2012-11-28T19:40:27+0000	515	0	100
96033897836_10152098922632837	2012-11-28T16:25:17+0000	447	0	80
96033897836_10152097257302837	2012-11-27T20:45:21+0000	426	0	117
96033897836_10152096690962837	2012-11-27T14:56:12+0000	216	0	44
96033897836_10152096664902837	2012-11-27T14:42:30+0000	86	1	17
96033897836_10152095182497837	2012-11-26T21:29:42+0000	434	0	81
96033897836_10152093639277837	2012-11-25T23:30:27+0000	918	0	182
96033897836_10152091323202837	2012-11-24T15:11:09+0000	401	0	62
96033897836_10152090378932837	2012-11-23T22:39:47+0000	1535	0	347
96033897836_10152088873877837	2012-11-22T23:27:16+0000	942	0	590
96033897836_10152088105147837	2012-11-22T14:41:35+0000	410	0	81
96033897836_10152087362317837	2012-11-22T01:44:35+0000	358	0	66
96033897836_135262946623853	2012-11-21T18:52:35+0000	232	0	72
96033897836_10152085525377837	2012-11-20T23:43:28+0000	813	0	223
96033897836_10152075427697837	2012-11-14T20:50:47+0000	420	0	77
96033897836_10152073835312837	2012-11-13T21:08:48+0000	807	0	144
96033897836_10152072236177837	2012-11-12T22:25:30+0000	417	0	125
96033897836_332396390191992	2012-11-08T22:29:59+0000	347	0	83
96033897836_10152063130687837	2012-11-07T14:18:23+0000	622	0	124
96033897836_10152061749127837	2012-11-06T22:30:03+0000	935	0	548
96033897836_10152054675512837	2012-11-02T23:05:11+0000	959	0	134
96033897836_196401477162540	2012-11-01T14:19:53+0000	259	0	205
96033897836_10152050796292837	2012-10-31T23:42:20+0000	715	0	295
96033897836_10152050312637837	2012-10-31T20:21:54+0000	557	0	106
96033897836_10152048259192837	2012-10-30T23:24:36+0000	647	0	132
96033897836_10152047686852837	2012-10-30T18:10:52+0000	260	0	216
96033897836_274598065995250	2012-10-29T21:21:55+0000	219	0	48
96033897836_10152044602612837	2012-10-29T09:29:47+0000	205	1	33
96033897836_10152039321017837	2012-10-26T14:25:03+0000	400	0	111
96033897836_10152037978857837	2012-10-25T19:23:55+0000	232	0	45
96033897836_10152036448707837	2012-10-24T21:28:33+0000	846	0	531
96033897836_295936967181414	2012-10-24T15:30:37+0000	133	0	93
96033897836_10152034752107837	2012-10-23T21:51:47+0000	411	0	119
96033897836_10152032297742837	2012-10-22T14:24:54+0000	538	0	255
96033897836_10152027715877837	2012-10-20T01:20:47+0000	458	0	100
96033897836_292980517470116	2012-10-19T00:28:17+0000	207	0	55
96033897836_10152024003627837	2012-10-18T00:06:05+0000	435	0	105
96033897836_10152021994272837	2012-10-16T22:06:45+0000	735	0	1064
96033897836_314483798658736	2012-10-16T00:36:18+0000	358	0	45
96033897836_10152015171392837	2012-10-13T01:14:16+0000	806	0	110
96033897836_480300145325453	2012-10-11T00:57:10+0000	227	0	85
96033897836_10152009358437837	2012-10-10T00:00:26+0000	856	0	151
96033897836_10152007412627837	2012-10-08T23:53:48+0000	647	0	300
96033897836_147772655368288	2012-10-08T02:25:48+0000	581	0	93
96033897836_10152001838507837	2012-10-05T21:59:27+0000	588	0	476
96033897836_10152001826222837	2012-10-05T21:49:07+0000	340	1	70
96033897836_10152001324657837	2012-10-05T15:24:02+0000	304	0	90
96033897836_10151998706112837	2012-10-04T00:08:28+0000	253	0	80
96033897836_10151996537527837	2012-10-02T18:30:30+0000	379	0	86
96033897836_491870644165665	2012-09-30T17:59:10+0000	1226	0	231
96033897836_10151989111787837	2012-09-28T15:50:37+0000	394	0	100
96033897836_10151984673812837	2012-09-26T00:10:13+0000	415	0	70
96033897836_274247972691729	2012-09-24T23:55:30+0000	167	0	25
96033897836_10151981115077837	2012-09-24T00:13:31+0000	280	0	50
96033897836_363320613752803	2012-09-23T00:14:13+0000	250	0	28
96033897836_10151977950332837	2012-09-22T00:17:36+0000	218	0	73
96033897836_10151976285632837	2012-09-20T23:52:14+0000	491	0	150
96033897836_10151974370442837	2012-09-19T23:55:36+0000	462	0	87
96033897836_10151971951427837	2012-09-18T15:29:00+0000	425	0	169
96033897836_318751571555875	2012-09-17T23:17:39+0000	243	0	248
96033897836_400159500037144	2012-09-15T22:53:03+0000	306	0	98
96033897836_10151965475862837	2012-09-14T15:12:30+0000	373	0	94
96033897836_10151963115222837	2012-09-13T00:53:28+0000	358	0	61
96033897836_10151961280957837	2012-09-11T21:51:10+0000	239	0	64
96033897836_362406620502421	2012-09-11T21:32:45+0000	498	0	170
96033897836_10151959779907837	2012-09-10T23:48:02+0000	555	0	157
96033897836_10151957933612837	2012-09-09T22:20:33+0000	686	0	135
96033897836_506706489340244	2012-09-06T23:49:44+0000	209	0	86
96033897836_109048332579879	2012-09-06T00:35:38+0000	317	0	69
96033897836_10151949966517837	2012-09-04T23:37:56+0000	669	0	837
96033897836_374295835972090	2012-09-04T00:03:15+0000	271	0	91
96033897836_10151946437447837	2012-09-02T23:39:07+0000	499	0	65
96033897836_10151944748572837	2012-09-02T00:16:27+0000	536	0	136
96033897836_374910549244603	2012-08-30T23:37:54+0000	278	0	58
96033897836_10151940659327837	2012-08-30T15:49:58+0000	315	0	64
96033897836_10151938926277837	2012-08-29T13:44:37+0000	459	0	123
96033897836_139173792891580	2012-08-27T23:40:32+0000	342	0	264
96033897836_405288826197319	2012-08-26T01:14:43+0000	275	0	78
96033897836_10151926547372837	2012-08-24T18:54:18+0000	690	0	213
96033897836_10151920106892837	2012-08-22T12:20:46+0000	362	0	90
96033897836_400743193322329	2012-08-21T00:07:37+0000	171	0	38
96033897836_10151915327472837	2012-08-20T16:03:24+0000	419	0	95
96033897836_10151915111572837	2012-08-20T14:28:47+0000	315	0	90
96033897836_133077160170475	2012-08-17T23:21:19+0000	133	0	32
96033897836_10151906123162837	2012-08-17T00:27:06+0000	380	0	100
96033897836_123820307764185	2012-08-15T00:36:45+0000	125	0	29
96033897836_10151898357662837	2012-08-14T00:04:10+0000	610	0	100
96033897836_10151897901147837	2012-08-13T20:21:29+0000	363	0	46
96033897836_419708158075986	2012-08-10T23:42:01+0000	148	0	32
96033897836_10151888300852837	2012-08-10T00:34:00+0000	429	0	98
96033897836_10151885015217837	2012-08-08T16:58:52+0000	537	0	300
96033897836_10151880777767837	2012-08-06T23:52:09+0000	176	0	43
96033897836_273252242788137	2012-08-05T23:24:37+0000	120	0	34
96033897836_10151875829452837	2012-08-05T00:57:07+0000	385	0	100
96033897836_378757638858367	2012-08-03T22:19:11+0000	102	0	12
96033897836_10151868545612837	2012-08-01T23:50:26+0000	158	0	33
96033897836_10151867485527837	2012-08-01T15:09:15+0000	418	0	124
96033897836_10151863618607837	2012-07-31T00:23:00+0000	523	0	120
96033897836_479330728745501	2012-07-27T23:19:42+0000	337	0	124
96033897836_10151855216472837	2012-07-27T15:06:26+0000	784	0	280
96033897836_408734359163396	2012-07-25T23:43:46+0000	239	0	88
96033897836_10151848769122837	2012-07-25T00:03:26+0000	498	0	167
96033897836_10151846400797837	2012-07-24T00:30:17+0000	327	0	57
96033897836_10151839015987837	2012-07-20T23:39:00+0000	378	0	112
96033897836_255912314525506	2012-07-20T00:20:52+0000	142	0	28
96033897836_10151834240902837	2012-07-19T00:11:37+0000	340	0	76
96033897836_10151831851042837	2012-07-17T23:52:13+0000	405	0	239
96033897836_10151830487407837	2012-07-17T12:01:43+0000	334	0	64
96033897836_10151826381352837	2012-07-15T19:02:04+0000	392	0	62
96033897836_10151822116092837	2012-07-13T22:32:24+0000	347	0	74
96033897836_10151817602057837	2012-07-11T22:45:30+0000	379	0	106
96033897836_173946149405600	2012-07-10T22:14:51+0000	94	0	31
96033897836_425006610885371	2012-07-05T19:10:41+0000	97	0	10
96033897836_146702428800029	2012-07-04T17:06:29+0000	91	0	16
96033897836_10151794954372837	2012-07-03T17:57:16+0000	253	0	58
96033897836_10151792391522837	2012-07-02T16:41:18+0000	840	0	492
96033897836_202420763217813	2012-07-01T20:22:10+0000	289	0	34
96033897836_336717459740830	2012-06-28T21:01:22+0000	88	0	14
96033897836_239141999536611	2012-06-26T00:42:21+0000	247	0	44
96033897836_259189434185492	2012-06-25T21:29:34+0000	32	0	2
96033897836_408521112532927	2012-06-24T11:39:01+0000	89	0	16
96033897836_236873339763568	2012-06-20T23:40:41+0000	117	0	23
96033897836_10151763306727837	2012-06-20T15:40:52+0000	38437	0	662
